id,x,y,f1,f2,f3,T,y_target
0,0.0,0.0,0.4059478365601378,-0.4898582166661225,0.2280380703440048,0.050534602493141005,0.4770549486879978
1,0.02040816326530612,0.0,1.0634498132149859,0.020542405514519024,0.3710726521375765,0.0617179616321472,0.3798929585701085
2,0.04081632653061224,0.0,1.0279235252287615,-0.09080316974515273,-0.2949066871476936,0.07475094390748771,0.5919259363627467
3,0.061224489795918366,0.0,1.1203110664801579,-0.5623810329180577,-0.2980332650611725,0.08978508013153393,0.8595668908202881
4,0.08163265306122448,0.0,1.6727179551972589,-1.0620649185566982,-0.2614923001882274,0.10694834166220914,1.1757508796788392
5,0.1020408163265306,0.0,1.709143933066995,-1.0483803594050936,-0.20996104217556996,0.12633576709384808,1.1927155405149616
6,0.12244897959183673,0.0,1.8841765448890082,-1.3448975574553181,-0.34573836639999656,0.14799974775609437,1.360879591678649
7,0.14285714285714285,0.0,1.463058128247719,-1.5339116120674665,0.0034649118946028044,0.17194043272133583,1.2294208171163334
8,0.16326530612244897,0.0,1.7883856970142264,-1.5692573600749673,-0.20023561139873935,0.19809679183843856,1.4007425629546624
9,0.18367346938775508,0.0,1.2778128667138067,-1.5749349199729399,-0.11918291077829586,0.2263389285757036,1.26094503494109
10,0.2040816326530612,0.0,1.462181424186443,-1.7732808963716196,-0.32097904548093925,0.2564622545909716,1.4240388002494104
11,0.22448979591836732,0.0,0.9330301117426764,-1.7004685917023026,-0.017378472952423167,0.28818411785896864,1.2235787537120963
12,0.24489795918367346,0.0,1.2320615256003704,-2.036805896005235,-0.6460518721653478,0.32114341120455087,1.5247531440116224
13,0.26530612244897955,0.0,0.8317506229426487,-1.835946914446981,-0.479406965127952,0.35490357679697593,1.374164971688013
14,0.2857142857142857,0.0,0.006047447191077088,-1.6511554432407878,-0.3224869160739851,0.38895926700059236,1.0966452194208696
15,0.3061224489795918,0.0,-0.33540727386991864,-1.7539316794096016,-0.8957694313204677,0.422746729554816,1.1404430046546805
16,0.32653061224489793,0.0,-0.15097012606589183,-1.1648006028776257,-0.3584778549487654,0.4556577660285262,1.020166221390855
17,0.3469387755102041,0.0,-0.6271014448704454,-1.2239825967399351,-0.6947598673058597,0.48705688103464584,0.9801353796488369
18,0.36734693877551017,0.0,-0.6742157606019633,-1.0913966926064835,-0.18794996257130006,0.5163010125254499,0.8737550207631557
19,0.3877551020408163,0.0,-0.46725185783086975,-0.8560152496286295,-0.5319846195274341,0.5427610285680683,0.9666398697208084
20,0.4081632653061224,0.0,-0.4850458565106843,-0.45801240938630183,-0.3720948800661649,0.5658440109169222,0.831426874589172
21,0.42857142857142855,0.0,0.2930774054384404,-0.7339843160569065,-0.5483894171353655,0.5850152360140323,1.2055655788317161
22,0.44897959183673464,0.0,0.02118475559958069,-0.4225598551476528,-0.44171254923620273,0.5998187216804509,1.016694823050801
23,0.4693877551020408,0.0,0.5398616448171026,0.29554446004347384,-1.2298200732052653,0.6098952396545831,1.2321594675729226
24,0.4897959183673469,0.0,0.37763248690139106,0.0072848038469262456,-0.7072318520515851,0.614996801330727,0.9009084822735475
25,0.5102040816326531,0.0,0.3541184058929108,-0.3652133588667892,-1.0198247064012371,0.614996801330727,1.1938000012987626
26,0.5306122448979591,0.0,0.6744389430146092,0.057839716513052905,-0.9500163182827868,0.6098952396545831,1.0951613673474947
27,0.5510204081632653,0.0,0.49813823380665,0.25307434723277733,-0.40291349069313687,0.5998187216804511,1.079212706143972
28,0.5714285714285714,0.0,0.07950871721644562,0.3432202310364862,-0.5630143463373634,0.5850152360140323,1.0085403950500473
29,0.5918367346938775,0.0,-0.11145287233229291,0.7319276548403203,-0.8973063144039662,0.5658440109169222,1.116501931545974
30,0.6122448979591836,0.0,0.0659855656400828,0.3006037623291959,-0.7721077645155625,0.5427610285680683,0.9762227925964149
31,0.6326530612244897,0.0,-0.7656009253434161,-0.03261302738750132,-1.1450385518578186,0.5163010125254502,0.5590613265655864
32,0.6530612244897959,0.0,-0.8638762937246458,0.2124749077685645,-1.058430183123738,0.487056881034646,0.6326863894011512
33,0.673469387755102,0.0,-0.6919137539484242,-0.11378178090109167,-1.458672574495394,0.4556577660285262,0.6154855582467982
34,0.6938775510204082,0.0,-0.6076791278330244,-0.22277448526987098,-0.8769988890765695,0.4227467295548162,0.6302026014932801
35,0.7142857142857142,0.0,-1.3869987750811035,-0.6133022997897983,-1.2885070619499976,0.38895926700059263,0.556511785790149
36,0.7346938775510203,0.0,-1.6865642417908728,0.02214428721140945,-1.5346253061951716,0.35490357679697604,0.12320826771818776
37,0.7551020408163265,0.0,-1.3953554185578865,-0.6490262613810492,-1.4777588874079037,0.32114341120455087,0.5044826440453003
38,0.7755102040816326,0.0,-1.8581440116332308,-0.4147047548746607,-1.338965067263377,0.28818411785896864,0.24737824014680274
39,0.7959183673469387,0.0,-2.4527356545379755,-0.9082189020755483,-1.7922321225649034,0.2564622545909717,0.19226077790044555
40,0.8163265306122448,0.0,-2.485790407966543,-0.6618503383601282,-1.3756070959063698,0.22633892857570365,0.08357492723324284
41,0.836734693877551,0.0,-2.108276408602776,-1.2858019347562764,-1.613426518204124,0.19809679183843887,0.3323981974382958
42,0.8571428571428571,0.0,-2.5813985899544543,-0.9480300530500779,-1.8302857978909723,0.17194043272133583,0.07765924987932549
43,0.8775510204081632,0.0,-2.510263985762209,-1.2461278098482405,-2.4000384163183264,0.14799974775609437,0.08815799719621129
44,0.8979591836734693,0.0,-2.2212324566914416,-1.4029915902737573,-1.733969094047229,0.1263357670938483,0.24954912703919618
45,0.9183673469387754,0.0,-2.0589420838642067,-1.5901412753171513,-2.162044066111712,0.10694834166220923,0.2858189039665566
46,0.9387755102040816,0.0,-2.013707011096786,-1.454306923714654,-1.8997186840181635,0.08978508013153393,0.2779244184543097
47,0.9591836734693877,0.0,-1.9789343630698983,-1.6782052383232025,-2.310397627959302,0.0747509439074878,0.27654590771593557
48,0.9795918367346939,0.0,-1.5228415889678961,-1.8040143512153335,-1.9364438231608077,0.0617179616321472,0.4632119801750906
49,1.0,0.0,-1.8165985797309516,-1.7575137093434356,-2.048766533311766,0.050534602493141005,0.3459973752874762
50,0.0,0.02040816326530612,0.6005702595376806,-0.4572173038935385,0.5068646558199761,0.0617179616321472,0.48289056782738204
51,0.02040816326530612,0.02040816326530612,0.768995223865814,-0.4924676690561571,-0.23318068044216628,0.07537620956935784,0.7031696376648421
52,0.04081632653061224,0.02040816326530612,1.4146997688065397,-0.14538810138345123,0.19843896637417327,0.09129340413185787,0.6669244586974824
53,0.061224489795918366,0.02040816326530612,1.4941680060232725,-0.5864339567509823,-0.3981403215557623,0.10965461005554347,1.0183408504650142
54,0.08163265306122448,0.02040816326530612,1.4261237137564189,-1.05192377949522,0.1858700442529282,0.13061611889053412,1.0343095782984633
55,0.1020408163265306,0.02040816326530612,1.8258144222449058,-1.177180326570856,-0.03730009780312826,0.15429400136914695,1.2519863243582274
56,0.12244897959183673,0.02040816326530612,2.3533159758082007,-1.2509780337751717,-0.2942677353060718,0.18075224307577903,1.5039905103941174
57,0.14285714285714285,0.02040816326530612,2.3409677373910713,-1.6725671957008585,0.2131292061752008,0.20999102607268977,1.5166163277343192
58,0.16326530612244897,0.02040816326530612,2.2221277003392976,-1.6686830305782256,-0.2827506090487868,0.24193581417397383,1.6102613153256644
59,0.18367346938775508,0.02040816326530612,1.6813846593077724,-1.9314309873181044,0.09471547470594988,0.2764279646128133,1.4568082414733714
60,0.2040816326530612,0.02040816326530612,1.8640481133604438,-1.9859045781748037,-0.4099102996042938,0.3132176134379983,1.6567480927910077
61,0.22448979591836732,0.02040816326530612,1.3209438227628105,-2.0377708511987445,-0.08741288815944617,0.3519595574424097,1.4794555834301133
62,0.24489795918367346,0.02040816326530612,0.8714558412135274,-2.3405634439878407,-0.5442430020467085,0.3922127760642723,1.5221486561228852
63,0.26530612244897955,0.02040816326530612,0.7250954619737036,-1.8079589506392328,-0.3667380855334292,0.43344410077907597,1.394989028030286
64,0.2857142857142857,0.02040816326530612,0.31236667542105023,-2.132367831201516,-0.5221531000167329,0.4750363500033252,1.3986273159696947
65,0.3061224489795918,0.02040816326530612,-0.16301521797248883,-2.0939700508860497,-1.0278202251476938,0.5163010125254499,1.362159224404345
66,0.32653061224489793,0.02040816326530612,-0.25357798530295317,-1.5919130073384773,-0.5116050853321185,0.556495294980414,1.2091925637665626
67,0.3469387755102041,0.02040816326530612,0.034230884861981045,-1.4716004784702428,-0.7080806360155454,0.5948430662029955,1.341735437387566
68,0.36734693877551017,0.02040816326530612,-0.2925567551016403,-1.2891287590478138,-1.0819570231323867,0.630558953857596,1.2870666618722166
69,0.3877551020408163,0.02040816326530612,-0.25774192972778587,-0.7989782740858472,-0.5136851387155139,0.6628745984721147,1.130757964617111
70,0.4081632653061224,0.02040816326530612,-0.4117713658031538,-0.9226155994519235,-0.7435356477674288,0.6910658683877227,1.1831777961136873
71,0.42857142857142855,0.02040816326530612,0.32594519553611073,-0.5925754432697075,-0.5161752766907722,0.714479705176986,1.2958693425289434
72,0.44897959183673464,0.02040816326530612,0.6204198163235666,-0.3183628609896889,-0.45976210846508686,0.7325592173390945,1.2895504131034403
73,0.4693877551020408,0.02040816326530612,1.110549221565936,-0.05313368588085808,-0.5741062101239814,0.7448656790313087,1.301901074387863
74,0.4897959183673469,0.02040816326530612,0.1414336179277066,-0.3928570332461436,-0.8717889362284416,0.7510962215162335,1.2600141018276338
75,0.5102040816326531,0.02040816326530612,0.9304659530929237,-0.27243640531476804,-0.939439062932988,0.7510962215162335,1.452658639940835
76,0.5306122448979591,0.02040816326530612,0.7382435338570548,-0.03937778399435051,-0.9860759634033036,0.7448656790313087,1.2323312144846874
77,0.5510204081632653,0.02040816326530612,0.5884426409305439,0.1293316693128709,-0.9110218687490794,0.7325592173390945,1.246931671306092
78,0.5714285714285714,0.02040816326530612,0.05651725191610689,0.40553475234908853,-0.889222290817315,0.714479705176986,1.2051593361637831
79,0.5918367346938775,0.02040816326530612,0.2555151109197776,0.3014071218554262,-0.6816101306437627,0.6910658683877227,1.1682320297917435
80,0.6122448979591836,0.02040816326530612,0.04202910092268095,0.2252148440156349,-0.6635748924673388,0.6628745984721147,1.0359547720760003
81,0.6326530612244897,0.02040816326530612,-0.19230288352355093,-0.31856514406106956,-1.3890103331797943,0.6305589538575963,1.0517804417424297
82,0.6530612244897959,0.02040816326530612,-0.9458685663091276,-0.3272610064412776,-0.5781837200612123,0.5948430662029958,0.7064169076647604
