id,x,y,f1,f2,f3,T,y_target
0,0.0,0.0,-0.6889706580364037,-0.4425216527828457,0.7248805137972967,0.0,-0.006688893020331349
1,0.02040816326530612,0.0,-0.6068286172528592,0.035042182740318256,0.47401073540408856,0.01020408163265306,-0.1695384123364403
2,0.04081632653061224,0.0,-0.983087035509608,0.18313690651256548,0.7428244431478191,0.02040816326530612,-0.19581965338562377
3,0.061224489795918366,0.0,-1.4837775383820908,-0.5996653408802286,0.7975645801380734,0.030612244897959183,-0.17046214618849734
4,0.08163265306122448,0.0,-1.6991803590793457,-0.5195861951803625,0.521502257554574,0.04081632653061224,-0.2081627961277362
5,0.1020408163265306,0.0,-1.3992890531045952,-0.43785582674337314,0.4150258498912461,0.0510204081632653,-0.11855564853380512
6,0.12244897959183673,0.0,-1.6823283711515107,-0.33847149995482206,0.1250475278561686,0.061224489795918366,-0.17752688204342354
7,0.14285714285714285,0.0,-1.4934478706201002,-0.882724923612723,0.4129048224257343,0.07142857142857142,0.012907076382092986
8,0.16326530612244897,0.0,-1.2713439640004691,-0.5418689604236901,0.44685181485349207,0.08163265306122448,-0.018137512507078415
9,0.18367346938775508,0.0,-1.0188701049021922,-0.36631105883383613,0.13019006308234227,0.09183673469387754,0.06282936634917831
10,0.2040816326530612,0.0,-0.6725609792508842,-0.5813838775109711,-0.06862521870466148,0.1020408163265306,0.2952294606816811
11,0.22448979591836732,0.0,-0.6194093939434349,-0.7439120808393775,0.07841924842281406,0.11224489795918366,0.34200599008889354
12,0.24489795918367346,0.0,-0.7033551779626668,-0.6988394873414105,-0.32624744121734506,0.12244897959183673,0.39352366128021543
13,0.26530612244897955,0.0,-0.25724850507713415,-0.7254612276493296,0.4794422246857988,0.13265306122448978,0.3890916964466711
14,0.2857142857142857,0.0,-0.5166220795260692,-1.2096248606433186,0.16182206348209077,0.14285714285714285,0.5055619070575161
15,0.3061224489795918,0.0,-0.8665479503862207,-1.0590779764568157,0.1443519513066751,0.1530612244897959,0.3788841803268935
16,0.32653061224489793,0.0,-0.8623458581249382,-1.191937672765431,-0.40406709255872797,0.16326530612244897,0.529073269538004
17,0.3469387755102041,0.0,-1.1552114652754006,-1.1619310316976703,-0.018900479201552807,0.17346938775510204,0.36965034276616743
